10月11日上海天气预报:多云到阴天气舒适 空气质量优	上海中心气象台2016年10月11日5时发布： 多云到阴，明天阴到多云	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.873228669167	0.462109325661	0.861624836922	0.780779838562	0.488947014014	0.90342181921	0.243932977319	0.124020215641	0.351456969976	2.0	4.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0
10月14日阿根廷大豆现货市场价格稳中略有上涨	周五，阿根廷大豆现货市场价格稳中略有上涨	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.898559033871	0.613528579473	0.887548863888	0.918166637421	0.599661961198	0.937224626541	0.422531813383	0.333674483001	0.463681548834	1.0	15.0	1.0	1.0	10.0	1.0	1.0	1.0	1.0
10月14日在线修正：WOW7.0增强萨 刺杀贼 奶僧PVP被狂砍- 斗玩网	10月14日在线修正：WOW7.0增强萨 刺杀贼 奶僧PVP被狂砍，一起来看下吧	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.964956521988	0.58534111619	1.0	0.965705215931	0.531227931976	1.0	0.3935739398	0.113096218366	0.466488778591	1.0	10.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0
10月20日汽车圈重要事件提醒	今天是2016年10月20日，星期四，今天汽车圈值得关注的事件有：吉利新品牌：LYNK&CO发布，广汽传祺GS8 网易时尚跨界大典，新的电动车J20品牌战略发布会，今日车事早报，与红姐相约早七点	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.848537147045	0.546450540423	0.815841734409	0.646057188511	0.43794246614	0.769340872765	0.211336195469	0.198550933599	0.401443719864	1.0	7.0	1.0	1.0	3.0	1.0	2.0	2.0	1.0
10月28日起 “韩书力西藏绘画展”在中华艺术宫举办	10月28日起，“韩书力西藏绘画展”在中华艺术宫举办，展览以布面重彩、扇面、织锦贴绘、水墨、连环画等多种艺术形式，呈现艺术家韩书力汉藏交融的艺术轨迹，向世界介绍当代西藏艺术家的艺术成就	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.854168713093	0.380707361632	1.0	0.714479804039	0.415668316185	1.0	0.208389341831	0.1268774553	0.526483297348	1.0	14.0	1.0	1.0	6.0	1.0	3.0	3.0	2.0
10月31日晚间公告早知道：恒大地产目前未实际控制廊坊发展	同花顺财经讯 10月31日晚间公告早知道：广汽集团拟定增募资150亿元加码生产及研发，夏建统拟入主远程电缆；格力电器：停牌拟调整收购方案及研究后续安排，金力泰实际控制人协议转让10%公司股份；恒大地产：目前未实际控制廊坊发展，未来将推荐董监高	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.890997350216	0.588548941538	1.0	0.81663864851	0.432999763638	1.0	0.281573921442	0.170633868838	0.576665699482	1.0	14.0	1.0	1.0	27.0	1.0	2.0	3.0	1.0
10月4日蓝贴 战士无视苦痛被砍盾猛获取怒气增加- 斗玩网	10月4日蓝贴 战士无视苦痛被砍盾猛获取怒气增加 死亡骑士我注意到许多玩家都对目前死亡骑士的现状有疑问，本周早些时候会有平衡性改动	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.881152391434	0.601944983006	1.0	0.873528599739	0.475752172856	1.0	0.334051340818	0.115497219687	0.506205916405	1.0	2.0	1.0	1.0	3.0	1.0	1.0	4.0	1.0
10月新规：四川6市州可异地办身份证 发朋友圈要慎重	异地办理身份证更方便了，考驾照更快捷了，发朋友圈得更慎重了，网络食品交易更严格了，网约车必须持证了	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.79929202795	0.562330462535	0.85535722971	0.676915884018	0.426458277802	0.904717028141	0.282976001501	0.142765653723	0.450573056936	3.0	5.0	2.0	2.0	3.0	1.0	3.0	3.0	2.0
116亿“鲸吞”众泰汽车遭疑 金马称将协同发展	116亿“鲸吞”众泰汽车遭疑 金马称将资产整合协同发展金马股份116亿元并购众泰汽车一事一波三折，并受到深圳证券交易所的问询和市场质疑	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.942750275135	0.736551851034	1.0	0.856912612915	0.606072738767	1.0	0.253081172705	0.137311500469	0.34801736474	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0
11区“二次元人”现状：脱离社会现实，沉迷二次元世界	二次元世界是十分美好的，这也导致了无数的宅男宅女回避社会现实，沉迷于二次元世界无法自拔	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.832827925682	0.645755191644	0.89523100853	0.753733992577	0.567413681083	0.815618813038	0.332468181849	0.255543169048	0.43647763133	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0
11日清晨，主城大雾缭绕，早起的你是不是也被堵在了路上？这番雾气升腾的景象，在接下来的日子里，你还将继续跟它打交道。	网络配图 重庆青年报12日消息：11日清晨，主城大雾缭绕，早起的你是不是也被堵在了路上	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.931346833706	0.426393149669	1.0	0.895948886871	0.49735023429	1.0	0.193174436688	0.0977865455129	0.480558305979	2.0	5.0	1.0	2.0	4.0	1.0	2.0	2.0	1.0
11位中国车手参加京杭大运河自行车超级挑战赛	11位中国车手10月29日将从什刹海古运河码头启程，参加2016“阳光100杯”京杭大运河自行车超级挑战赛的角逐	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.918455123901	0.876783758402	0.927718162537	0.834919929504	0.771345317364	0.798411309719	0.376277625561	0.269358366728	0.275104433298	1.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	3.0
11月1日起德阳全面实施居住证制度 如何申领？_德阳新闻_四川新闻	四川在线德阳消息记者从德阳市公安局举行的新闻发布会上获悉，为深入贯彻落实国务院《居住证暂行条例》，切实维护在城镇居住生活的流动人口合法权益，2016年11月1日开始，德阳将全面实施居住证制度	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.900842726231	0.567373802265	0.849823594093	0.786965608597	0.35717869252	0.820400714874	0.372691005468	0.167822030373	0.465372920036	1.0	3.0	2.0	1.0	3.0	1.0	1.0	3.0	1.0
11月大片扎堆挤爆，这是要搞事啊！	传说中史上最强的11月来了，大片扎堆到快要挤爆，这是要搞事的节奏	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.915694832802	0.677038480838	0.912997543812	0.884394943714	0.637293701371	0.875565588474	0.409858137369	0.25357514744	0.45866855979	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
12强赛留给中国队的时间不多了	中国0:1叙利亚“留给中国队的时间不多了	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.929076552391	0.771290451288	0.947822988033	0.814997434616	0.608455792069	0.821830034256	0.307258695364	0.244705073535	0.278033226728	1.0	4.0	1.0	1.0	7.0	2.0	1.0	1.0	2.0
12月香港见！罗志祥CRAZY WORLD巡演移步香港	2016罗志祥世界巡回演唱会，特邀多国精英团队打造超级视觉飨宴，十二月的香港，期望带给每位歌迷一个疯狂的“罗志祥之夜”	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.706692159176	0.415555534263	0.85379332304	0.774233877659	0.478722771009	0.879430472851	0.268513977528	0.165405640534	0.343675285578	2.0	2.0	1.0	1.0	2.0	1.0	3.0	1.0	2.0
15人大名单确定，以稳定著称的马刺竟然大换血	NBA新赛季就要开始了，一向以稳定性著称的马刺，在蒂姆-邓肯低调宣布退役后，也来了次大换血	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.874576747417	0.615312006325	0.921853661537	0.812487661839	0.56715182215	0.882173955441	0.253988027573	0.166668116115	0.335430532694	3.0	8.0	1.0	1.0	3.0	1.0	1.0	3.0	1.0
17年的时代终结 韩国《星际争霸》联赛正式停办	北京时间今日10时，韩国K电子竞技联盟eSPA现任主席Jun ByungHun发表声明，宣布《星际争霸》职业联赛正式停办	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.915315449238	0.589179240167	0.95011228323	0.7823574543	0.537476371974	0.86996281147	0.350563108921	0.208349305205	0.480751812458	1.0	5.0	1.0	1.0	4.0	1.0	2.0	3.0	1.0
18183阴阳师表情包第二肝:欧非共舞- 斗玩网	18183阴阳师表情包合集第二肝带给大家，这里有欧洲人的丑恶嘴脸，也有非洲人酋长的哭泣	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.809199810028	0.473332560725	0.922941744328	0.727361619473	0.407845657733	0.842128753662	0.390393018723	0.124266756388	0.539204239845	1.0	1.0	1.0	1.0	6.0	1.0	1.0	1.0	1.0
18考研 | 这些学校报考人数都破万，甚至达到2万	根据往年一些省份教育考试院所公布的数据，以及部分城市教育考试报信息，以下研究生招生单位报考人数长年超过1万人，有些学校甚至直逼2万大关	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.870625019073	0.543732148595	0.839507639408	0.78316962719	0.415232643951	0.759590744972	0.208720371127	0.0933956424124	0.396925479174	1.0	1.0	1.0	1.0	6.0	3.0	3.0	7.0	2.0
18岁女子，被迫与流浪狗结婚，女子很开心！有图有真相！	印度18岁女子被迫与流浪狗结婚，印度一18岁女子Mangli Munda与一只流浪狗举行婚礼，原因竟是当地占卜师说，Mangli Munda会带来厄运，只有这样，才会抵消厄运	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.902317106724	0.28330693068	0.928070008755	0.782604396343	0.289613184985	0.884306252003	0.320812702179	-0.0434537393048	0.416147351265	1.0	9.0	1.0	1.0	9.0	1.0	1.0	9.0	1.0
2-15万！2016下半年河南省大众创业扶持项目开始申报	2016年下半年河南省大众创业扶持项目开始申报，郑州市符合条件的创业项目均可申报，入选项目可获得2万元至15万元的资金支持	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.939340889454	0.664053887129	0.983747720718	0.783064007759	0.424266198029	0.996787965298	0.53470402956	0.265505554931	0.715743660927	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2016-2017年短期钢铁需求预测结果发布	世界钢铁协会今日发布2016年和2017年的短期钢铁需求预测结果	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.930800259113	0.930800259113	0.930800259113	0.904251515865	0.904251515865	0.904251515865	0.5123437047	0.5123437047	0.5123437047	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2016-2017年短期钢铁需求预测结果发布	世界钢铁协会今日发布2016年和2017年的短期钢铁需求预测结果	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.930800259113	0.930800259113	0.930800259113	0.904251515865	0.904251515865	0.904251515865	0.5123437047	0.5123437047	0.5123437047	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2016’中国·定西马铃薯大会专家论坛举行	10月12日下午，天庆国际大酒店2号楼礼堂气氛热烈，掌声不断，2016’中国·定西马铃薯大会专家论坛在这里隆重举行	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.777236461639	0.547920435667	0.949672043324	0.677955031395	0.505326330662	0.916999518871	0.484111577272	0.287590062246	0.675180435181	1.0	6.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2016北京自住型商品房申请需要什么条件	2016北京自住型商品房申请条件：本市户籍无房家庭，其中单身人士须年满25周岁	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.907321751118	0.771305859089	0.96042150259	0.79435968399	0.594470947981	0.927639007568	0.50725787878	0.352229108413	0.623767614365	1.0	6.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0
2016成都新金融高峰论坛举行 专家聚焦“新金融时代”	15日，以“新金融·资产证券化与风险控制”为主题的“2016成都新金融高峰论坛”在成都举行	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.895489215851	0.639616571367	0.85539329052	0.767459988594	0.45511918515	0.756512641907	0.427728652954	0.285098727793	0.498379528522	1.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2016成都新金融高峰论坛举行 专家聚焦“新金融时代”	15日，以“新金融·资产证券化与风险控制”为主题的“2016成都新金融高峰论坛”在成都举行	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.895489215851	0.639616571367	0.85539329052	0.767459988594	0.45511918515	0.756512641907	0.427728652954	0.285098727793	0.498379528522	1.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2016环洞庭湖国际新能源汽车拉力赛在长沙圆满落幕	16日下午，2016环洞庭湖国际新能源汽车拉力赛在长沙闭幕，湖南省人大常委会副主任李友志和湖南省体育局局长李舜为专业组定速拉力赛前三名选手颁奖	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.881944715977	0.743752678235	0.983870089054	0.715730428696	0.553786243002	0.942960679531	0.390774160624	0.310968086123	0.51283544302	2.0	2.0	1.0	3.0	2.0	1.0	1.0	1.0	2.0
2016年10月21日广州天气预报：阵雨转暴雨 发布台风黄色预警	：2016年10月21日广州天气预报：今日白天：阵雨转暴雨;夜间：阴天，有暴雨，局部大暴雨;气温介于24到27℃之间;相对湿度介于78%～97%之间;吹和缓转强劲的偏北风	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.808339834213	0.432217557397	1.0	0.776862978935	0.490259538922	1.0	0.329880446196	0.150011169724	0.569597005844	8.0	14.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0
2016年10月国防部例行记者会文字实录	2016年10月国防部例行记者会时间：2016年10月27日15：00-16：20地点：国防部国际军事合作办公室发布人：国防部新闻局副局长、国防部新闻发言人吴谦上校国防部新闻局副局长、国防部新闻发言人吴谦上校答记者问	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.914205372334	0.714333966374	0.966430068016	0.669410288334	0.420833834447	0.865217626095	0.301277041435	0.24896530807	0.427690953016	1.0	10.0	1.0	1.0	37.0	1.0	1.0	7.0	1.0
2016年9月物价数据点评：CPI低位反弹,PPI漫漫征途终转正	CPI低位反弹，PPI漫漫征途终转正 9月CPI环比增长0.7%，同比上涨0.9%	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.849047780037	0.471933512638	1.0	0.912576079369	0.600078697006	1.0	0.330307930708	0.147858310957	0.477157562971	1.0	2.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0
2016年安徽省高校电子竞技联赛今天正式开赛	10月14日，安徽省电竞行业的一大盛事——2016年安徽省高校电子竞技联赛暨2016-2017全国高校电子竞技联赛安徽赛区正式开赛	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.953562378883	0.774884462357	0.957554876804	0.820825278759	0.530250564218	0.853053689003	0.461884200573	0.321334466338	0.485379844904	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0
2016年实验小学招生公告	2016年实验小学南部招生公告根据《2016年崇川区小学招生工作意见》精神，我校定于7月10日至7月11日进行一年级新生报名	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.819477140903	0.730626910925	0.925478339195	0.452652961016	0.491167351604	0.657677829266	0.428826630116	0.394562415779	0.549206972122	1.0	2.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0
2016年世界城市生活成本最新排行榜出炉！上海全球第七！排中国内地第一！	2016年世界城市生活成本最新排行榜出炉	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.915296852589	0.735961993535	1.0	0.850143790245	0.60632327199	1.0	0.412483125925	0.328720952074	0.600257813931	1.0	3.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0
2016年下半年英语六级口语考试时间：11月20日	2016年下半年大学英语六级口语考试时间：11月20日11月19日：大学英语四级口语考试	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.978300631046	0.725398709377	0.992220759392	0.880075335503	0.566011846066	0.966198027134	0.483519941568	0.203898853622	0.580244064331	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2016新疆大漠胡杨双人越野挑战赛在巴楚开赛	2016新疆大漠胡杨双人越野挑战赛23日在“胡杨之都”巴楚开赛	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.901495456696	0.901495456696	0.901495456696	0.905269145966	0.905269145966	0.905269145966	0.533448576927	0.533448576927	0.533448576927	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2016宣城高校毕业生基层特岗补招142人	宿州人事考试网同步宣城人事考试网提供2016宣城高校毕业生基层特岗补录142人，报考人员提交报名申请的统一时间为10月17日至10月24日	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.837301373482	0.775431126356	0.862438380718	0.763557076454	0.695059090853	0.81659412384	0.381886512041	0.330787703395	0.504500448704	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0
2016中国90后十大影响力人物 朱婷王俊凯李昊城上榜	继2015年度“中国90后10大影响力人物”在去年引发网络持续热议后，网友评选的2016“中国90后10大影响力人物”昨日正式揭晓，去年曾上榜的马可、宁泽涛、邓紫棋、鹿晗、丁宁、林妙可、蒋劲夫落选，今年在各自领域有出色表现的朱婷、王俊凯、李昊城、张一山、傅园慧、关晓彤、杨桃、施科升、张天一、张玉宁等十位90后代表最终入选	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.864114284515	0.430594781904	0.882237672806	0.783475339413	0.413864346711	0.854957699776	0.30320507288	0.122019714798	0.541388452053	1.0	7.0	2.0	1.0	5.0	2.0	1.0	3.0	2.0
2016中国百强城市排行榜发布 西安榆林咸阳上榜	本报记者张富强报道 10月20日，“2016年中国百强城市排行榜”名单发布	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.821920096874	0.464500163992	0.961539030075	0.645361304283	0.359911712507	0.965415596962	0.432109951973	0.233379914115	0.701483428478	1.0	2.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0
2016中海会 企业联盟分享会及签约仪式完美落幕	2016年10月14日是第十四届中国国际航海博览会第二个展览日，由本届博览会组委会组织的中海会 企业联盟分享会及签约仪式在主活动区如期举行	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.839224815369	0.679945429166	0.926336050034	0.757654905319	0.492562264204	0.834930717945	0.396316289902	0.273359612872	0.464730918407	2.0	1.0	1.0	1.0	1.0	1.0	3.0	3.0	1.0
2017国家公务员考试省级以上与地市级的区别	省级以上和地市级国家公务员考试试卷有什么不同呢	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.891013205051	0.891013205051	0.891013205051	0.862399220467	0.862399220467	0.862399220467	0.527785003185	0.527785003185	0.527785003185	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2017考研冲刺：10个必备后勤小物品	考研冲刺复习阶段，大家是不是整天泡在图书馆和自习室里，做好后勤保障很有必要，新东方在线认为，下面10件小物品可以让你的复习更有保障	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.742519795895	0.476364539564	0.862898170948	0.704343557358	0.431326958537	0.712552249432	0.373023033142	0.149040597118	0.447567462921	1.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2017年国家公务员公共科目考试大纲	为便于报考者充分了解中央机关及其直属机构2017年度考试录用公务员公共科目笔试，特制定本大纲	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.858129620552	0.682733863592	0.851059913635	0.659444868565	0.626366049051	0.669809341431	0.377536147833	0.277429133654	0.322853058577	2.0	1.0	2.0	1.0	1.0	2.0	1.0	1.0	2.0
2017年上海米其林指南正式发布 彰显上海高品质美食文化	/ / -- 2016年9月21日，米其林正式发布首版2017年上海米其林指南，该指南充分展现了丰富多彩的上海美食	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.825947344303	0.437458240738	0.933854103088	0.836579740047	-0.246364166339	0.93542277813	0.393448352814	-0.371838123848	0.54573315382	1.0	15.0	1.0	1.0	20.0	1.0	1.0	20.0	1.0
2017年印尼将出口1500万吨镍矿石	据雅加达10月7日消息，印尼矿业部一高层人士周五表示，如果对2014年引入的未加工矿石和出口限制作出修订的话，那么2017年镍矿石出口将达到1,500万吨	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.820187389851	0.722260344028	0.857091248035	0.786112248898	0.660315984488	0.857522964478	0.283151417971	0.169834437966	0.317268550396	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0
2017全国荷花展花落昆明遂宁	中国园林网10月25日消息：记者柏斌报道 记者从中国花卉协会荷花分会获悉，2017年第三十一届全国荷花展将分别在云南昆明市和四川遂宁市举办	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.769233286381	0.611102357507	0.778754591942	0.728384315968	0.545213252306	0.844686210155	0.369289934635	0.230288729072	0.485612332821	3.0	5.0	4.0	1.0	5.0	1.0	1.0	1.0	1.0
2017研究生报名条件	2017考研正式报名就要开始了，有些考生还不了解报名的条件是什么、根据教育部发布的《2017年全国硕士研究生招生工作管理规定》，不同的考生报名条件有所差别，各类考生需了解，对号入座，下面新东方在线为大家提取出来，抓紧看看	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.736285448074	0.483809098601	0.787339508533	0.339185833931	0.452875036746	0.702092766762	0.44354274869	0.24624076183	0.451962679625	15.0	31.0	6.0	21.0	13.0	1.0	1.0	3.0	1.0
20城楼市调控新政策密集出台 对股市会有什么影响？	20城楼市调控新政策密集出台 对股市会有什么影响	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.999690175056	0.789612710476	1.0	1.0	0.703411534429	1.0	0.586950540543	0.320707187988	0.61858445406	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
20年前，他是马云的偶像，地位连现在的扎克伯格都无法比肩！现在从估值千亿到一无所有，资本不相信眼泪……	二十年前，他的地位连现在的扎克伯格也无法比肩，他一度是马云青年时期的偶像	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.933902084827	0.648764721553	0.94569247961	0.866602241993	0.508027187983	0.912525832653	0.230265527964	0.141099678477	0.423428148031	1.0	16.0	1.0	1.0	11.0	1.0	1.0	10.0	1.0
230平米5室2厅3卫错层家 平民打造“伪欧式”风格	介绍下房子的基本情况：建筑面积230平米，5室2厅3卫，在餐厅和客厅之间，有一个约6米长的错层	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.849113643169	0.501316091418	0.932355046272	0.768817663193	0.44583132863	0.854993522167	0.228820666671	0.110143249948	0.338409930468	1.0	2.0	1.0	1.0	4.0	1.0	1.0	1.0	1.0
24日午间公告：比亚迪携手盐湖股份投资碳酸锂项目	比亚迪携手盐湖股份投资碳酸锂项目比亚迪24日午间公告，公司拟与青海盐湖工业股份有限公司、深圳市卓域成投资有限公司，共同投资设立新公司青海盐湖比亚迪资源开发有限公司	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.882398843765	0.587353512645	0.91180062294	0.843672633171	0.415129863657	0.914201617241	0.350688129663	0.176229919307	0.38472878933	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0
29岁女子连生14个女儿，称「再生10个也得生出儿子」	Augustina Higuera也许只有29岁，但她自豪的说，她已经生了14个孩子	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.839959263802	0.256557278335	0.767682373524	0.889417886734	0.289241589606	0.822925984859	0.249467372894	-0.132655701134	0.358799278736	2.0	10.0	6.0	1.0	10.0	2.0	1.0	10.0	1.0
2吨重犀牛牛角被卡轮胎 众人尽全力最终成功解救	据英国《每日邮报》10月18日报道,近日,在非洲津巴布韦自然保护区,一头2吨重的犀牛不小心将牛角卡在河边的橡胶轮胎里,苦苦挣扎不能拔出,直到救援队赶到,才帮它脱离困境	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.786997616291	0.498875487064	0.844806849957	0.790319621563	0.525278794978	0.81615114212	0.209741219878	0.0541572462701	0.45341065526	1.0	7.0	1.0	1.0	6.0	1.0	1.0	9.0	1.0
